ÚLTIMA ATUALIZAÇÃO;30/04/2025 05:02
VÍNCULO;CATEGORIA;CARGO;REFERÊNCIA CARGO;SÍMBOLO FUNÇÃO;ANO EXERCÍCIO;LOTAÇÃO EXERCÍCIO;TIPO FOLHA;REMUN_BASICA;VANT_PESSOAIS;FUNC_COMISSIONADA;GRAT_NATALINA;HORAS_EXTRAS;OUTRAS_EVENTUAIS;ABONO_PERMANENCIA;REVERSAO_TETO_CONST;IMPOSTO_RENDA;PREVIDÊNCIA;FALTAS;REM_LIQUIDA;DIÁRIAS;AUXÍLIOS;VANT_INDENIZATORIAS
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Gabinete do Quarto Suplente de Secretário;Normal;2581,89;0;0;0;0;0;0;0;0;0;0;2581,89;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Gabinete do Quarto Suplente de Secretário;Suplementar;0;0;0;0;0;860,63;0;0;-86,53;0;0;774,1;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2007;Serviço de Direitos e Deveres Funcionais;Normal;3568,67;0;0;0;0;0;0;0;-69,13;-475,76;0;3023,78;0;1460,41;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2007;Serviço de Direitos e Deveres Funcionais;Suplementar;0;0;0;0;0;1189,56;0;0;-211,62;0;0;977,94;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2008;Núcleo de Atendimento da SEGP;Normal;3568,67;0;0;0;0;163,5;0;0;-93,66;-498,65;0;3139,86;0;1521,94;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2008;Núcleo de Atendimento da SEGP;Suplementar;0;0;0;0;0;1189,56;0;0;-223,86;0;0;965,7;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2008;Conselho Editorial;Normal;3684,09;0;0;0;0;0;0;0;-86,44;-497,3;0;3100,35;0;2696,19;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2008;Conselho Editorial;Suplementar;0;0;0;0;0;1228,03;0;0;-228,93;0;0;999,1;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2024;Gabinete da Liderança do PT;Normal;3684,09;0;0;0;0;0;0;0;-86,44;-335,51;0;3262,14;0;1651,63;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Serviço de Almoxarifado de Produtos Gráficos;Normal;3568,67;0;0;0;0;38,15;0;0;-13,48;-481,1;0;3112,24;0;1460,41;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Serviço de Almoxarifado de Produtos Gráficos;Suplementar;0;0;0;0;0;1191,81;0;0;-131,81;0;0;1060;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2023;Escritório de Apoio 1 do Senador Jaime Bagattoli;Normal;3568,67;0;0;0;0;0;0;0;-69,13;-475,76;0;3023,78;0;1460,41;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2023;Escritório de Apoio 1 do Senador Jaime Bagattoli;Suplementar;0;0;0;0;0;1189,56;0;0;-211,62;0;0;977,94;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Gabinete Administrativo da SEGP;Normal;3684,09;0;0;0;0;0;0;0;-86,44;-497,3;0;3100,35;0;1460,41;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Gabinete Administrativo da SEGP;Suplementar;0;0;0;0;0;1228,03;0;0;-228,93;0;0;999,1;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2009;Serviço de Gestão de Cargos, Salários e Seleção;Normal;3568,67;0;0;0;0;40,4;0;0;-75,19;-481,41;0;3052,47;0;1537,33;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2009;Serviço de Gestão de Cargos, Salários e Seleção;Suplementar;0;0;0;0;0;1189,56;0;0;-214,65;0;0;974,91;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2017;Serviço de Gestão de Estágios;Normal;3684,09;0;0;0;0;126,95;0;0;-115,01;-515,07;0;3180,96;0;1521,4;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2017;Serviço de Gestão de Estágios;Suplementar;0;0;0;0;0;1237,1;0;0;-228,93;-1,08;0;1007,09;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2009;Serviço de Gestão de Arquivo Intermediário;Normal;3568,67;0;0;0;0;104,79;0;0;-84,85;-490,43;0;3098,18;0;1498,87;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2009;Serviço de Gestão de Arquivo Intermediário;Suplementar;0;0;0;0;0;1189,56;0;0;-219,47;0;0;970,09;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2009;Gabinete Administrativo da SEGP;Normal;3684,09;0;0;0;0;0;0;0;-27,97;-497,3;0;3158,82;0;1750,63;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2009;Gabinete Administrativo da SEGP;Suplementar;0;0;0;0;0;1228,03;0;0;-217,27;0;0;1010,76;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2009;Serviço de Consignações Facultativas;Normal;3684,09;0;0;0;0;0;0;0;-86,44;-497,3;0;3100,35;0;1460,41;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2009;Serviço de Consignações Facultativas;Suplementar;0;0;0;0;0;1228,03;0;0;-228,93;0;0;999,1;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2021;Gabinete da Senadora Leila Barros;Normal;3568,67;0;0;0;0;140,14;0;0;-90,16;-495,38;0;3123,27;0;1460,41;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2021;Gabinete da Senadora Leila Barros;Suplementar;0;0;0;0;0;1189,56;0;0;-222,11;0;0;967,45;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2023;Gabinete da Liderança do Governo no Congresso;Normal;3684,09;0;0;0;0;0;0;0;-58,96;-497,3;0;3127,83;0;1460,41;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2023;Gabinete da Liderança do Governo no Congresso;Suplementar;0;0;0;0;0;1228,03;0;0;-228,93;0;0;999,1;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Serviço de Atendimento Operacional;Normal;3568,67;0;0;0;0;0;0;0;-14,47;-475,76;0;3078,44;0;1460,41;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Serviço de Atendimento Operacional;Suplementar;0;0;0;0;0;1189,56;0;0;-201;0;0;988,56;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Primeira Vice-Presidência;Normal;3568,67;0;0;0;0;65,09;0;0;-27,06;-484,87;0;3121,83;0;1460,41;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Primeira Vice-Presidência;Suplementar;0;0;0;0;0;1191,8;0;0;-201;0;0;990,8;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Serviço de Cadastro Parlam. e Pessoal Comissionado;Normal;3684,09;0;0;0;0;0;0;0;-86,44;-497,3;0;3100,35;0;1460,41;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Serviço de Cadastro Parlam. e Pessoal Comissionado;Suplementar;0;0;0;0;0;1228,03;0;0;-228,93;0;0;999,1;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Serviço de Planejamento e Controle;Normal;3568,67;0;0;0;0;42,64;0;0;-19,9;-481,73;0;3109,68;0;1514,25;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Serviço de Planejamento e Controle;Suplementar;0;0;0;0;0;1189,56;0;0;-203,82;0;0;985,74;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Coordenação de Autorização do SIS;Normal;3684,09;0;0;0;0;0;0;0;-86,44;-497,3;0;3100,35;0;1706,63;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Coordenação de Autorização do SIS;Suplementar;0;0;0;0;0;1228,03;0;0;-228,93;0;0;999,1;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2012;Serv. de Cont. Qual. e Espec. de Mat e Bens Comuns;Normal;3684,09;0;0;0;0;207,28;0;0;-117,54;-526,32;0;3247,51;0;2696,19;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2012;Serv. de Cont. Qual. e Espec. de Mat e Bens Comuns;Suplementar;0;0;0;0;0;1180,2;0;0;-244,47;5,74;0;941,47;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2012;Serviço de Suporte à Infraestrutura de Aplicações;Normal;3568,67;0;0;0;0;0;0;0;-69,13;-475,76;0;3023,78;0;1460,41;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2012;Serviço de Suporte à Infraestrutura de Aplicações;Suplementar;0;0;0;0;0;1189,56;0;0;-211,62;0;0;977,94;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2012;Escritório de Apoio do Senador Sérgio Petecão;Normal;3568,67;0;0;0;0;65,09;0;0;-83,77;-484,87;0;3065,12;0;1460,41;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2012;Escritório de Apoio do Senador Sérgio Petecão;Suplementar;0;0;0;0;0;1191,8;0;0;-211,62;0;0;980,18;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2023;Secretaria de Comissões;Normal;3568,67;0;0;0;0;0;0;0;-69,13;-475,76;0;3023,78;0;1460,41;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2023;Secretaria de Comissões;Suplementar;0;0;0;0;0;1189,56;0;0;-211,62;0;0;977,94;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2013;Serviço de Registro e Controle de Pessoal Efetivo;Normal;3684,09;0;0;0;0;0;0;0;-86,44;-497,3;0;3100,35;0;1651,63;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2013;Serviço de Registro e Controle de Pessoal Efetivo;Suplementar;0;0;0;0;0;1228,03;0;0;-228,93;0;0;999,1;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2019;Serviço de Gestão da Ceaps;Normal;3568,67;0;0;0;0;77,86;0;0;-80,81;-486,66;0;3079,06;0;1460,41;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2019;Serviço de Gestão da Ceaps;Suplementar;0;0;0;0;0;1189,56;0;0;-217,46;0;0;972,1;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2017;Gabinete da Liderança do PT;Normal;3568,67;0;0;0;0;225,78;0;0;-119,93;-507,37;0;3167,15;0;1484,59;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2017;Gabinete da Liderança do PT;Suplementar;0;0;0;0;0;1197,35;0;0;-211,62;0;0;985,73;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2017;Serviço de Controle de Frequência;Normal;3684,09;0;0;0;0;0;0;0;-58,96;-497,3;0;3127,83;0;2865,41;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2017;Serviço de Controle de Frequência;Suplementar;0;0;0;0;0;1228,03;0;0;-228,93;0;0;999,1;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Serviço de Instrução Processual da COPEL;Normal;3684,09;0;0;0;0;0;0;0;-86,44;-497,3;0;3100,35;0;1541,63;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Serviço de Instrução Processual da COPEL;Suplementar;0;0;0;0;0;1228,03;0;0;-228,93;0;0;999,1;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Serviço de Planejamento e Controle;Normal;3684,09;0;0;0;0;0;0;0;-86,44;-497,3;0;3100,35;0;1629,63;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Serviço de Planejamento e Controle;Suplementar;0;0;0;0;0;1228,03;0;0;-228,93;0;0;999,1;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Serviço de Contratos;Normal;3684,09;0;0;0;0;0;0;0;-58,96;-497,3;0;3127,83;0;1460,41;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Serviço de Contratos;Suplementar;0;0;0;0;0;1228,03;0;0;-228,93;0;0;999,1;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Secretaria de Administração de Contratações;Normal;3568,67;0;0;0;0;0;0;0;-69,13;-475,76;0;3023,78;0;1614,23;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Secretaria de Administração de Contratações;Suplementar;0;0;0;0;0;1189,56;0;0;-211,62;0;0;977,94;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Serviço de Instrução Processual da COPEL;Normal;3568,67;0;0;0;0;0;0;0;-46,5;-475,76;0;3046,41;0;2696,19;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Serviço de Instrução Processual da COPEL;Suplementar;0;0;0;0;0;1189,56;0;0;-211,62;0;0;977,94;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Consultoria Legislativa;Normal;3684,09;0;0;0;0;108,82;0;0;-110,93;-512,54;0;3169,44;0;1539,79;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Consultoria Legislativa;Suplementar;0;0;0;0;0;1237,1;0;0;-228,93;-1,09;0;1007,08;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Núcleo de Coordenação de Ações de Respons. Social;Normal;3684,09;0;0;0;0;172,29;0;0;-125,21;-521,41;0;3209,76;0;1460,41;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Núcleo de Coordenação de Ações de Respons. Social;Suplementar;0;0;0;0;0;1237,1;0;0;-228,93;-1,08;0;1007,09;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2023;Serviço de Eventos e Cerimonial;Normal;2815,44;0;0;0;0;0;0;0;0;-343,89;0;2471,55;0;1460,41;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2023;Serviço de Eventos e Cerimonial;Suplementar;0;0;0;0;0;938,48;0;0;-98,2;0;0;840,28;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2018;Núcleo de Mídias Sociais;Normal;3568,67;0;0;0;0;0;0;0;-69,13;-475,76;0;3023,78;0;1460,41;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2018;Núcleo de Mídias Sociais;Suplementar;0;0;0;0;0;1189,56;0;0;-211,62;0;0;977,94;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2024;Secretaria de Infraestrutura;Normal;3222,44;0;0;0;0;0;0;0;-29,87;-280,11;0;2912,46;0;1460,41;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2016;Serviço de Controle de Frequência;Normal;3684,09;0;0;0;0;0;0;0;-58,96;-497,3;0;3127,83;0;2005,83;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2016;Serviço de Controle de Frequência;Suplementar;0;0;0;0;0;1228,03;0;0;-228,93;0;0;999,1;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2015;Gabinete do Senador Marcelo Castro;Normal;3568,67;0;0;0;0;425,21;0;0;-376,42;-535,29;0;3082,17;0;1460,41;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2015;Gabinete do Senador Marcelo Castro;Suplementar;0;0;0;0;0;1204,22;0;0;0;-1,75;0;1202,47;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2023;Serv de Planej. e Suprim. de Bens de Almoxarifados;Normal;3684,09;0;0;0;0;0;0;0;-86,44;-497,3;0;3100,35;0;1939,83;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2023;Serv de Planej. e Suprim. de Bens de Almoxarifados;Suplementar;0;0;0;0;0;1228,03;0;0;-228,93;0;0;999,1;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2015;Gabinete da Liderança do PDT;Normal;3568,67;0;0;0;0;163,5;0;0;-105,9;-498,65;0;3127,62;0;2799,32;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2015;Gabinete da Liderança do PDT;Suplementar;0;0;0;0;0;1197,35;0;0;-211,62;0;0;985,73;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2019;Gabinete do Senador Weverton Rocha;Normal;3568,67;0;0;0;0;225,78;0;0;-119,93;-507,37;0;3167,15;0;1460,41;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2019;Gabinete do Senador Weverton Rocha;Suplementar;0;0;0;0;0;1197,35;0;0;-211,62;0;0;985,73;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2015;Coordenação de Serviços Gerais;Normal;3568,67;0;0;0;0;26,93;0;0;-73,18;-479,53;0;3042,89;0;1460,41;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2015;Coordenação de Serviços Gerais;Suplementar;0;0;0;0;0;1228,49;0;0;-213,63;-4,67;0;1010,19;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2015;Serviço de Atendimento Operacional;Normal;3684,09;0;0;0;0;59,95;0;0;0;-505,69;0;3238,35;0;1460,41;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2015;Serviço de Atendimento Operacional;Suplementar;0;0;0;0;0;1231,56;0;0;-170,7;0;0;1060,86;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2016;Gabinete do Senador Paulo Paim;Normal;3568,67;0;0;0;0;56,11;0;0;-21,62;-483,61;0;3119,55;0;2739,65;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2016;Gabinete do Senador Paulo Paim;Suplementar;0;0;0;0;0;1189,56;0;0;-204,7;0;0;984,86;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2022;Serv. Apoio à Sistem. de Cont. e Valid. Processos;Normal;3568,67;0;0;0;0;0;0;0;-69,13;-475,76;0;3023,78;0;1460,41;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2022;Serv. Apoio à Sistem. de Cont. e Valid. Processos;Suplementar;0;0;0;0;0;1189,56;0;0;-211,62;0;0;977,94;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2016;Coordenação de Capacitação, Treinamento e Ensino;Normal;3684,09;0;0;0;0;0;0;0;-86,44;-497,3;0;3100,35;0;1460,41;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2016;Coordenação de Capacitação, Treinamento e Ensino;Suplementar;0;0;0;0;0;1228,03;0;0;-228,93;0;0;999,1;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2017;Serviço de Cadastro Parlam. e Pessoal Comissionado;Normal;3684,09;0;0;0;0;0;0;0;-86,44;-497,3;0;3100,35;0;1651,63;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2017;Serviço de Cadastro Parlam. e Pessoal Comissionado;Suplementar;0;0;0;0;0;1228,03;0;0;-228,93;0;0;999,1;0;0;0
