ÚLTIMA ATUALIZAÇÃO;31/12/2025 05:02
VÍNCULO;CATEGORIA;CARGO;REFERÊNCIA CARGO;SÍMBOLO FUNÇÃO;ANO EXERCÍCIO;LOTAÇÃO EXERCÍCIO;TIPO FOLHA;REMUN_BASICA;VANT_PESSOAIS;FUNC_COMISSIONADA;GRAT_NATALINA;HORAS_EXTRAS;OUTRAS_EVENTUAIS;ABONO_PERMANENCIA;REVERSAO_TETO_CONST;IMPOSTO_RENDA;PREVIDÊNCIA;FALTAS;REM_LIQUIDA;DIÁRIAS;AUXÍLIOS;VANT_INDENIZATORIAS
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2009;Serviço de Gestão de Arquivo Intermediário;Suplementar;0;0;0;1817,04;0;0;0;0;0;-362,61;0;1454,43;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2009;Núcleo de Atend. da Secretaria Integrada de Saúde;Normal;3909,93;0;0;0;0;96,58;0;0;-93,79;-374,2;0;3538,52;0;1875,82;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2009;Núcleo de Atend. da Secretaria Integrada de Saúde;Suplementar;0;0;0;1873,91;0;0;0;0;0;-362,61;0;1511,3;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2009;Serviço de Consignações Facultativas;Normal;3909,93;0;0;0;0;120,72;0;0;-119,34;-377,09;0;3534,22;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2009;Serviço de Consignações Facultativas;Suplementar;0;0;0;1817,04;0;0;0;0;0;-362,61;0;1454,43;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2023;Conselho Editorial;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2023;Conselho Editorial;Suplementar;0;0;0;1845,49;0;0;0;0;0;-362,61;0;1482,88;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Serviço de Atendimento Operacional;Normal;3909,93;0;0;0;0;0;0;0;-81,06;-362,61;0;3466,26;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Serviço de Atendimento Operacional;Suplementar;0;0;0;1873,91;0;0;0;0;0;-362,61;0;1511,3;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Gabinete do Senador Veneziano Vital do Rêgo;Normal;3909,93;0;0;0;0;0;0;0;-81,06;-362,61;0;3466,26;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Gabinete do Senador Veneziano Vital do Rêgo;Suplementar;0;0;0;1873,91;0;0;0;0;0;-362,61;0;1511,3;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Serviço de Cadastro Parlam. e Pessoal Comissionado;Normal;3909,93;0;0;0;0;108,65;0;0;-117,53;-375,64;0;3525,41;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Serviço de Cadastro Parlam. e Pessoal Comissionado;Suplementar;0;0;0;1817,04;0;0;0;0;0;-362,61;0;1454,43;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Serviço de Planejamento e Controle;Normal;3909,93;0;0;0;0;0;0;0;-81,06;-362,61;0;3466,26;0;1859,97;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Serviço de Planejamento e Controle;Suplementar;0;0;0;1873,91;0;0;0;0;0;-362,61;0;1511,3;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Coordenação de Autorização do SIS;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1894,97;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Coordenação de Autorização do SIS;Suplementar;0;0;0;1817,04;0;0;0;0;0;-362,61;0;1454,43;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2012;Serv. de Cont. Qual. e Espec. de Mat e Bens Comuns;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;3020,25;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2012;Serv. de Cont. Qual. e Espec. de Mat e Bens Comuns;Suplementar;0;0;0;1845,49;0;72,43;0;0;0;-371,3;0;1546,62;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2012;Serviço de Suporte à Infraestrutura de Aplicações;Normal;3909,93;0;0;0;0;49,29;0;0;-108,63;-368,52;0;3482,07;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2012;Serviço de Suporte à Infraestrutura de Aplicações;Suplementar;0;0;0;1817,04;0;0;0;0;0;-362,61;0;1454,43;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2012;Escritório de Apoio do Senador Sérgio Petecão;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2012;Escritório de Apoio do Senador Sérgio Petecão;Suplementar;0;0;0;1817,04;0;0;0;0;0;-362,61;0;1454,43;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2023;Sec. Apoio à Com.Transp. Gov.Fisc.Cont.Def.Consum.;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2023;Sec. Apoio à Com.Transp. Gov.Fisc.Cont.Def.Consum.;Suplementar;0;0;0;1817,04;0;0;0;0;0;-362,61;0;1454,43;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2013;Serviço de Registro e Controle de Pessoal Efetivo;Normal;3909,93;0;0;0;0;54,32;0;0;-109,38;-369,13;0;3485,74;0;1861,42;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2013;Serviço de Registro e Controle de Pessoal Efetivo;Suplementar;0;0;0;1817,04;0;0;0;0;0;-362,61;0;1454,43;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2019;Serviço de Gestão da Ceaps;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2019;Serviço de Gestão da Ceaps;Suplementar;0;0;0;1817,04;0;0;0;0;0;-362,61;0;1454,43;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2017;Gabinete da Liderança do PT;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;2023,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2017;Gabinete da Liderança do PT;Suplementar;0;0;0;1817,04;0;0;0;0;0;-362,61;0;1454,43;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2017;Gabinete Administrativo da SEGP;Normal;3909,93;0;0;0;0;6,04;0;0;-53,41;-363,33;0;3499,23;0;3171,25;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2017;Gabinete Administrativo da SEGP;Suplementar;0;0;0;1902,36;0;0;0;0;0;-362,61;0;1539,75;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Serviço de Instrução Processual da COPEL;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1819,97;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Serviço de Instrução Processual da COPEL;Suplementar;0;0;0;1817,04;0;0;0;0;0;-362,61;0;1454,43;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Serviço de Planejamento e Controle;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1882,62;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Serviço de Planejamento e Controle;Suplementar;0;0;0;1817,04;0;0;0;0;0;-362,61;0;1454,43;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Serviço de Contratos;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Serviço de Contratos;Suplementar;0;0;0;1845,49;0;0;0;0;0;-362,61;0;1482,88;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Secretaria de Administração de Contratações;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1914,62;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Secretaria de Administração de Contratações;Suplementar;0;0;0;1817,04;0;0;0;0;0;-362,61;0;1454,43;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Serviço de Instrução Processual da COPEL;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Serviço de Instrução Processual da COPEL;Suplementar;0;0;0;1845,49;0;66,4;0;0;0;-370,57;0;1541,32;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Núcleo de Coordenação de Ações de Respons. Social;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Núcleo de Coordenação de Ações de Respons. Social;Suplementar;0;0;0;1817,04;0;0;0;0;0;-362,61;0;1454,43;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2023;Serviço de Eventos e Cerimonial;Normal;3909,93;0;0;0;0;97,29;0;0;-115,83;-374,28;0;3517,11;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2023;Serviço de Eventos e Cerimonial;Suplementar;0;0;0;1698,44;0;0;0;0;0;-346,21;0;1352,23;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2018;Núcleo de Mídias Sociais;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2018;Núcleo de Mídias Sociais;Suplementar;0;0;0;1817,04;0;0;0;0;0;-362,61;0;1454,43;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2024;Secretaria de Infraestrutura;Normal;3909,93;0;0;0;0;1303,31;0;0;-360,85;-362,61;0;4489,78;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2024;Secretaria de Infraestrutura;Suplementar;0;0;0;1817,04;0;0;0;0;0;-362,61;0;1454,43;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2016;Serviço de Controle de Frequência;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;2252,82;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2016;Serviço de Controle de Frequência;Suplementar;0;0;0;1845,49;0;0;0;0;0;-362,61;0;1482,88;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2025;Núcleo de Gestão de Cont. Infraest. e Comunicação;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2025;Núcleo de Gestão de Cont. Infraest. e Comunicação;Suplementar;0;0;0;1954,97;0;0;0;0;0;-182,5;0;1772,47;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2015;Gabinete do Senador Marcelo Castro;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2015;Gabinete do Senador Marcelo Castro;Suplementar;0;0;0;1817,04;0;0;0;0;0;-362,61;0;1454,43;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2023;Serv de Planej. e Suprim. de Bens de Almoxarifados;Normal;3909,93;0;0;0;0;50,19;0;0;-108,76;-368,63;0;3482,73;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2023;Serv de Planej. e Suprim. de Bens de Almoxarifados;Suplementar;0;0;0;1817,04;0;0;0;0;0;-362,61;0;1454,43;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2015;Gabinete da Liderança do PDT;Normal;3909,93;0;0;0;0;0;0;0;-81,06;-362,61;0;3466,26;0;2039,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2015;Gabinete da Liderança do PDT;Suplementar;0;0;0;1873,91;0;0;0;0;0;-362,61;0;1511,3;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2019;Gabinete do Senador Weverton Rocha;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2019;Gabinete do Senador Weverton Rocha;Suplementar;0;0;0;1817,04;0;0;0;0;0;-362,61;0;1454,43;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2015;Coordenação de Serviços Gerais;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2015;Coordenação de Serviços Gerais;Suplementar;0;0;0;1817,04;0;0;0;0;0;-362,61;0;1454,43;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2015;Serviço de Atendimento Operacional;Normal;3909,93;0;0;0;0;0;0;0;-27;-362,61;0;3520,32;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2015;Serviço de Atendimento Operacional;Suplementar;0;0;0;1927,97;0;0;0;0;0;-362,61;0;1565,36;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2025;Escritório de Apoio 1 do Senador Laércio Oliveira;Normal;2774,8;0;0;0;0;0;0;0;0;-226,95;0;2547,85;0;1216,68;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2025;Escritório de Apoio 1 do Senador Laércio Oliveira;Suplementar;0;0;0;325,83;0;0;0;0;0;-24,43;0;301,4;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2022;Serv. Apoio à Sistem. de Cont. e Valid. Processos;Normal;3909,93;0;0;0;0;42,25;0;0;-107,57;-367,68;0;3476,93;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2022;Serv. Apoio à Sistem. de Cont. e Valid. Processos;Suplementar;0;0;0;1817,04;0;0;0;0;0;-362,61;0;1454,43;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2016;Coordenação de Capacitação, Treinamento e Ensino;Normal;3909,93;0;0;0;0;37,64;0;0;-106,88;-367,12;0;3473,57;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2016;Coordenação de Capacitação, Treinamento e Ensino;Suplementar;0;0;0;1817,04;0;0;0;0;0;-362,61;0;1454,43;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2025;Diretoria-Executiva de Gov. Contrat. e Licitatória;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2025;Diretoria-Executiva de Gov. Contrat. e Licitatória;Suplementar;0;0;0;1954,97;0;0;0;0;0;-211,82;0;1743,15;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2017;Serviço de Controle de Frequência;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1929,82;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2017;Serviço de Controle de Frequência;Suplementar;0;0;0;1817,04;0;0;0;0;0;-362,61;0;1454,43;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2022;Serviço de Comunicação Digital;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2022;Serviço de Comunicação Digital;Suplementar;0;0;0;1817,04;0;0;0;0;0;-362,61;0;1454,43;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2016;Gabinete do Senador Randolfe Rodrigues;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;3020,25;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2016;Gabinete do Senador Randolfe Rodrigues;Suplementar;0;0;0;1845,49;0;0;0;0;0;-362,61;0;1482,88;0;0;0
