ÚLTIMA ATUALIZAÇÃO;26/11/2025 17:03
VÍNCULO;CATEGORIA;CARGO;REFERÊNCIA CARGO;SÍMBOLO FUNÇÃO;ANO EXERCÍCIO;LOTAÇÃO EXERCÍCIO;TIPO FOLHA;REMUN_BASICA;VANT_PESSOAIS;FUNC_COMISSIONADA;GRAT_NATALINA;HORAS_EXTRAS;OUTRAS_EVENTUAIS;ABONO_PERMANENCIA;REVERSAO_TETO_CONST;IMPOSTO_RENDA;PREVIDÊNCIA;FALTAS;REM_LIQUIDA;DIÁRIAS;AUXÍLIOS;VANT_INDENIZATORIAS
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2009;Serviço de Gestão de Cargos, Salários e Seleção;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1829,77;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2009;Serviço de Gestão de Cargos, Salários e Seleção;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2017;Serviço de Gestão de Estágios;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;3020,25;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2017;Serviço de Gestão de Estágios;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2009;Serviço de Gestão de Arquivo Intermediário;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1814,67;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2009;Serviço de Gestão de Arquivo Intermediário;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2009;Gabinete Administrativo da SEGP;Normal;3909,93;0;0;0;0;0;0;0;-81,06;-362,61;0;3466,26;0;2006,32;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2009;Gabinete Administrativo da SEGP;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2009;Serviço de Consignações Facultativas;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2009;Serviço de Consignações Facultativas;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2023;Gabinete da Liderança do Governo no Congresso;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2023;Gabinete da Liderança do Governo no Congresso;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Serviço de Atendimento Operacional;Normal;3909,93;0;0;0;0;18,11;0;0;-83,44;-364,78;0;3479,82;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Serviço de Atendimento Operacional;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Gabinete do Senador Veneziano Vital do Rêgo;Normal;3909,93;0;0;0;0;0;0;0;-81,06;-362,61;0;3466,26;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Gabinete do Senador Veneziano Vital do Rêgo;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Serviço de Cadastro Parlam. e Pessoal Comissionado;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Serviço de Cadastro Parlam. e Pessoal Comissionado;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Serviço de Planejamento e Controle;Normal;3909,93;0;0;0;0;30,18;0;0;-85,03;-366,23;0;3488,85;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Serviço de Planejamento e Controle;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Coordenação de Autorização do SIS;Normal;3909,93;0;0;0;0;72,43;0;0;-112,1;-371,3;0;3498,96;0;1740,27;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2011;Coordenação de Autorização do SIS;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2012;Serv. de Cont. Qual. e Espec. de Mat e Bens Comuns;Normal;3909,93;0;0;0;0;6,04;0;0;-102,14;-363,33;0;3450,5;0;3020,25;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2012;Serv. de Cont. Qual. e Espec. de Mat e Bens Comuns;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2012;Serviço de Suporte à Infraestrutura de Aplicações;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2012;Serviço de Suporte à Infraestrutura de Aplicações;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2012;Escritório de Apoio do Senador Sérgio Petecão;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2012;Escritório de Apoio do Senador Sérgio Petecão;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2023;Sec. Apoio à Com.Transp. Gov.Fisc.Cont.Def.Consum.;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2023;Sec. Apoio à Com.Transp. Gov.Fisc.Cont.Def.Consum.;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2013;Serviço de Registro e Controle de Pessoal Efetivo;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1835,77;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2013;Serviço de Registro e Controle de Pessoal Efetivo;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2019;Serviço de Gestão da Ceaps;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2019;Serviço de Gestão da Ceaps;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2017;Gabinete da Liderança do PT;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1987,62;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2017;Gabinete da Liderança do PT;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2017;Gabinete Administrativo da SEGP;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;3141,05;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2017;Gabinete Administrativo da SEGP;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Serviço de Instrução Processual da COPEL;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1802,22;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Serviço de Instrução Processual da COPEL;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Serviço de Planejamento e Controle;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1822,22;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Serviço de Planejamento e Controle;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Serviço de Contratos;Normal;3909,93;0;0;0;0;78,47;0;0;-113,01;-372,02;0;3503,37;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Serviço de Contratos;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Secretaria de Administração de Contratações;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1866,67;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Secretaria de Administração de Contratações;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Serviço de Instrução Processual da COPEL;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;3020,25;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Serviço de Instrução Processual da COPEL;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Consultoria Legislativa;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1861,72;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Consultoria Legislativa;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Núcleo de Coordenação de Ações de Respons. Social;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2014;Núcleo de Coordenação de Ações de Respons. Social;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2023;Serviço de Eventos e Cerimonial;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2023;Serviço de Eventos e Cerimonial;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2018;Núcleo de Mídias Sociais;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2018;Núcleo de Mídias Sociais;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2024;Secretaria de Infraestrutura;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2024;Secretaria de Infraestrutura;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2016;Serviço de Controle de Frequência;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;2080,27;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2016;Serviço de Controle de Frequência;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2025;Núcleo de Gestão de Cont. Infraest. e Comunicação;Normal;4288,31;0;0;0;0;0;0;0;-157,99;-390,98;0;3739,34;0;1946,69;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2025;Núcleo de Gestão de Cont. Infraest. e Comunicação;Suplementar;0;0;0;325,82;0;0;0;0;0;0;0;325,82;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2015;Gabinete do Senador Marcelo Castro;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2015;Gabinete do Senador Marcelo Castro;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2023;Serv de Planej. e Suprim. de Bens de Almoxarifados;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1892,72;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2023;Serv de Planej. e Suprim. de Bens de Almoxarifados;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2015;Gabinete da Liderança do PDT;Normal;3909,93;0;0;0;0;0;0;0;-81,06;-362,61;0;3466,26;0;3237;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2015;Gabinete da Liderança do PDT;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2019;Gabinete do Senador Weverton Rocha;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2019;Gabinete do Senador Weverton Rocha;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2015;Coordenação de Serviços Gerais;Normal;3909,93;0;0;0;0;30,18;0;0;-105,76;-366,23;0;3468,12;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2015;Coordenação de Serviços Gerais;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2015;Serviço de Atendimento Operacional;Normal;3909,93;0;0;0;0;0;0;0;-27;-362,61;0;3520,32;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2015;Serviço de Atendimento Operacional;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2022;Serv. Apoio à Sistem. de Cont. e Valid. Processos;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2022;Serv. Apoio à Sistem. de Cont. e Valid. Processos;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2016;Coordenação de Capacitação, Treinamento e Ensino;Normal;3909,93;0;0;0;0;12,55;0;0;-103,13;-364,11;0;3455,24;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2016;Coordenação de Capacitação, Treinamento e Ensino;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2025;Diretoria-Executiva de Gov. Contrat. e Licitatória;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2025;Diretoria-Executiva de Gov. Contrat. e Licitatória;Suplementar;0;0;0;651,65;0;0;0;0;0;0;0;651,65;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2017;Serviço de Controle de Frequência;Normal;3909,93;0;0;0;0;24,14;0;0;-104,86;-365,5;0;3463,71;0;1818,67;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2017;Serviço de Controle de Frequência;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2022;Serviço de Comunicação Digital;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2022;Serviço de Comunicação Digital;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2016;Gabinete do Senador Randolfe Rodrigues;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;3020,25;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2016;Gabinete do Senador Randolfe Rodrigues;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2017;Coordenação Administrativa e Financeira;Normal;3909,93;0;0;0;0;0;0;0;-101,23;-362,61;0;3446,09;0;1784,47;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR INTERMEDIÁRIO;AP-02;;2017;Coordenação Administrativa e Financeira;Suplementar;0;0;0;1954,96;0;0;0;0;0;0;0;1954,96;0;0;0
